image path：/home/u23211510025/process/val_batch12_0531/qc_iteration12/C202403078/C202403078_cut/json_cut_out
ori image path：/home/u23211510025/process/val_batch12_0531/qc_iteration12/C202403078/C202403078
weightB：/home/u23211510025/process/efficientnet/classify2_iteration/iteration_SNV/iteration4/weightB/0804_1338/Epoch32.pth
threshold_B:0.97
weightS：/home/u23211510025/process/efficientnet/classify2_iteration/iteration_SNV/iteration4/weightS/0803_1049/Epoch30.pth
threshold_S:0.9
Image:	pred:	prob：	img_type:
0.9991_good_tile_28_14_2.png	normal	0.0036898597609251738	Small
0.9966_good_tile_43_50_3.png	normal	0.11907900124788284	Small
0.9942_good_tile_44_46_3.png	normal	0.46560072898864746	Big
0.9993_good_tile_52_31_4.png	normal	0.19364944100379944	Small
0.9974_good_tile_30_53_5.png	normal	0.0022391672246158123	Big
0.9976_good_tile_11_29_1.png	normal	0.018317578360438347	Small
0.9993_good_tile_42_34_2.png	normal	0.019438525661826134	Big
0.9961_good_tile_15_17_6.png	normal	0.4061797261238098	Small
0.9992_good_tile_29_23_0.png	normal	0.018878573551774025	Big
0.9949_good_tile_32_22_5.png	normal	0.02631133794784546	Small
0.9794_good_tile_20_57_2.png	normal	0.11872753500938416	Big
0.9975_good_tile_53_21_4.png	normal	0.08667270839214325	Small
0.9470_good_tile_37_49_2.png	normal	0.017932437360286713	Small
0.9722_good_tile_28_49_2.png	normal	0.06693138182163239	Small
1.0000_good_tile_44_10_3.png	normal	0.2067379355430603	Small
0.9987_good_tile_21_15_3.png	normal	0.14939506351947784	Big
0.9980_good_tile_16_29_1.png	normal	0.1591177135705948	Small
0.6911_good_tile_26_20_20.png	normal	0.0018292859895154834	Big
0.9820_good_tile_28_49_3.png	normal	0.001247644075192511	Big
0.8708_good_tile_37_48_0.png	normal	0.37098732590675354	Big
0.9954_good_tile_44_51_4.png	normal	0.020350895822048187	Small
0.4574_good_tile_38_45_5.png	normal	0.2469770908355713	Small
0.9764_good_tile_24_60_7.png	normal	0.0681060403585434	Small
0.9995_good_tile_12_33_4.png	normal	0.2977302372455597	Small
0.7974_good_tile_27_26_1.png	normal	0.5613911747932434	Big
